id,text,misinformation_label,opinion_label,all_caps,exclamation_marks,hedging,adjectives,unk,annotator,exclamation_marks_bin,all_caps_bin,hedging_bin,adjectives_bin,unk_bin,jennifer,nicole,rachelle,shiao-li
335,"There's some good floods out there this morning - Marlpit Lane, Coulsdon, holds the record for killing the most cars we've seen so far.",0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
336,"This is so not on my mind when I'm heading to a hurricane shelter. 

Never allow small children to go into a public toilet alone.
 
The End.",0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
337,"Hurricane Matthew: Family rescued from car rooftop: A family is rescued after being stranded on top of their car,… http://bit.ly/2dPh5M7 ",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
338,"SIMPLE MATH:
If Trump won 74M votes, then that leaves only 67.5M votes remaining for Biden.
This means 13 MILLION DUPLICATE or made-up ballots were CREATED &amp; COUNTED for Biden!

QUESTION: do you think this gives merit to a serious federal investigation?🤔
 https://t.co/X2VEyMNliL",1,1,"[['SIMPLE', 0, 6], ['MATH', 7, 11], ['QUESTION', 182, 190], ['MILLION', 106, 113], ['DUPLICATE', 114, 123], ['CREATED', 148, 155], ['COUNTED', 162, 169]]","[['!', 179, 180]]",[],[],[],jennifer,1,1,0,0,0,1,0,0,0
339,3 November Moth (agg) was all i could find under flood lights.watched two little owls for a while in my coffee break flying around car park.,0,0,[],[],"[['could', 32, 37]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
340,Shout out to @averycorrine for saving no telling how much money in the flood today with people's cars #softside,0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
341,"As he promised, President Joe Biden spent the first day of his term walking back Donald Trump’s legacy and establishing a new order through a flurry of executive actions. He signed 17 in total, more than half of which reversed a Trump-era policy. 

https://t.co/6UhsIEpmaE",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
342,A look inside a busy Houston #hurricane shelter http://ow.ly/9SW330eSHDj¬†,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
343,Topix: Tornado shuts down St Louis' airport: ...  tossed cars and knocked out power. 1 of 1 US - A shuttle bus h... http://bit.ly/fMYxJ6,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
344,"Airbnb offers free housing to Hurricane Dorian evacuees, relief workers https://www.wtxl.com/news/local-news/airbnb-offers-free-housing-to-hurricane-dorian-evacuees-relief-workers …",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
345,".@glennkirschner2  Trump just criticized Gov. Cuomo because he didn’t buy ventilators in 2015! He then says, “Gov. Cuomo is supposed to be buying his own ventilators.” Donald Trump is the antithesis of a leader. And a danger to all Americans. https://t.co/5tsXy2prWr",1,1,[],[],"[['supposed', 124, 132]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
346,@pullTHE_GUNSout damn!I think i can top that. a few years ago my dad was this close to being sucked up in a tornado. his Car got some,0,1,[],"[['!', 22, 23]]",[],[],"[['damn', 18, 22]]",jennifer,1,0,0,0,1,1,0,0,0
347,If you know people still on the coast attempting to ride out the storm--- make a call. Hurricane Matthew is... http://fb.me/38BlXAyJW ,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
348,Shelter pets rescued following Hurricane Harvey step closer to new homes https://www.yahoo.com/news/m/b18dab20-e8cc-3824-906a-3f4179dd1a61/ss_shelter-pets-rescued.html?soc_src=social-sh&soc_trk=tw¬†‚Ä¶ via @YahooNews,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
349,Looter? Story behind viral photo of dog carrying bag of food after Hurricane Harvey http://dlvr.it/Phwnnk¬†pic.twitter.com/M78w8Zyg0j,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
350,"SHOCK REPORT: This Week CDC Quietly Updated COVID-19 Numbers - Only 9,210 Americans Died From COVID-19 Alone - Rest Had Different Other Serious Illnesses https://t.co/Bsubb3snyO via @gatewaypundit @HorseShort @mygianluca_ @seanhannity",1,0,"[['SHOCK', 0, 5], ['REPOR', 6, 11]]",[],[],[],[],jennifer,0,1,0,0,0,1,0,0,0
351,"Tomorrow is ""free tuition day"" everyone! More than likely will get hit by a car cause of the blizzard so thanks USD for the free moneyyyyy",0,1,[],[],"[['likely', 51, 57]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
352,"It took 7 0.0 My car broke down twice,but was able to go on.Then I had to stop because The Flood and then had to put up with 2 thunderstoms",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
353,"After horror of Hurricane Dorian, Bahamas struggling to shelter tens of thousands of survivors  http://jtim.es/MIup30pvqnX ",0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
354,"Criticising the ""pseudoscience"" of ""let it rip merchants"" calling for herd immunity, @CMOIreland said many of the young people who would pick up #Covid19 in such a plan are essential health workers | https://t.co/a2PV4SZqL2 https://t.co/v3whYqSgGb",1,1,[],[],"[['would', 131, 136]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
355,Calling all #SmartCar lovers Florida man parks Smart car in kitchen to save it from Hurricane Dorian https://www.autoblog.com/2019/09/05/hurricane-dorian-smart-car-in-kitchen/ …,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
356,"Hurricane Matthew: crack a beer, put on MIB, and ride out the storm.",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
357,"Indonesia's navy says items have been found from a missing submarine, indicating the vessel with 53 crew members has sunk https://t.co/rAoQ5zDFge",1,0,[],[],"[['indicating', 70, 80]]","[['missing', 51, 58]]",[],jennifer,0,0,1,1,0,1,0,0,0
358,NASA reports mostly minor damage to Kennedy Space Center following Hurricane Matthew including damage to office building roof and parked car,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
360,Vanilla Ice vows to ride out Hurricane Matthew:  http://cbsn.ws/2e6BbSH ,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
361,"The @RedCross is on the ground throughout California, providing shelter, food and comfort for thousands of people forced to leave their homes due to the deadly wildfires. https://rdcrss.org/2QKLqMc¬† #RedCrosserpic.twitter.com/8r4i2ReE6F",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
362,potential blizzard means a house full of food. ,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
363,This Gorgeous Carbon Fiber Sled Could Be Your Perfect Post-Frankenstorm Ride:      If hurricane Sandy turns... http://bit.ly/S8NWXU  #YBF,0,0,[],[],"[['Could', 32, 37]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
364,Looks like a war zone outside. What's going on?,0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
365,Please tell me someone didn't sink there car on Jones road with the flood... Bc that's what it looks like mad fire trucks and ambulances.,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
366,"Not because she s an unlikeable elitist liar, with no fresh ideas, who felt entitled to the White House.What s even more absurd than the left s inability to accept REALITY, is the fact that no one spread more FAKE NEWS than liberals and even Hillary herself.  TruthfeedRush Limbaugh brilliantly exposes the lies Hillary told in this montage: ",1,1,"[['FAKE', 209, 213], ['NEWS', 214, 218]]",[],"[['felt', 71, 75]]",[],[],jennifer,0,1,1,0,0,1,0,0,0
367,"#DirectedEnergyWeapons: More vids of strange irregularities: unedited 3 min. pan from vehicle moving through burned out #ParadiseFires in CA: trees still stand, many with LEAVES, yet melted aluminum cars below them were NOT burned by mere ""wildfires.""#DEWs https://www.facebook.com/tyler.collinsblankenship/videos/2008305899250417/?hc_ref=ARRItxqoK-_bU3QJ49pqvQNn9IS6tQk9zKUV5e9pClUcEyFpuC2PV4ieT7kFkGMEdsY¬†‚Ä¶",0,1,"[['NOT', 220, 223]]",[],[],[],[],jennifer,0,1,0,0,0,1,0,0,0
368,"Due to Hurricane Dorian, the University’s Housing Payment fee deadline has been pushed back to Friday, September 13th! RT to spread the word!",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
369,"Incredibly pragmatic dog braves Hurricane Harvey with, yes, an entire bag of dog food http://on.mash.to/2genwey¬†",0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
370,"These horses are smart and will do well! 
Wild Horses of North Carolina's Outer Banks Will Ride Out Hurricane Dorian 'Butts to the Wind' https://people.com/pets/outer-banks-wild-horses-ride-out-hurricane-dorian/ …",0,1,[],"[['!', 39, 40]]","[['well', 35, 39]]",[],[],ai,1,0,1,0,0,0,0,0,0
371,Ei! These businessmen:Tobinco floods hospitals with over 100 fake medicines - FDA http://www.citifmonline.com/index.php?id=1.1546506¬†‚Ä¶ via @Citifmonline #CitiNews‚Äù,0,0,[],"[['!', 2, 3]]",[],[],[],nicole,1,0,0,0,0,0,1,0,0
372,Being at Food Lion when the power goes out is a great way to spend a hurricane. #Matthew,0,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
373,Shelter animals evacuate #Florida ahead of Hurricane #Dorian - Sep 2 @ 11:30 AM ET [video onsite!] https://oddcrimes.com/static/2019/09/02/Shelter-animals-evacuate-Florida-ahead-of-Hurricane-Dorian.php …,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
374,‚Äú@itsbritany_btch: Someone give me a ride home from school :(‚Äù omg me too . Not trying to walk home during this tornado watch lmao,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
375,AAYYEE real nigga! jp. RT: @CallMe_Eduardo Ay bruhh we really bout to ride out and find this baby ass whirlwind yall call a tornado,0,1,[],"[['!', 17, 18]]",[],[],"[['nigga', 12, 17], ['ass', 98, 101]]",nicole,1,0,0,0,1,0,1,0,0
376,Solo #mtb ride yesterday in the mountains above #SaltLakeCity. The air is terrible because of wildfires in CA but it was good to be up in the alpine. #outdoors #utahpic.twitter.com/C3PPxj3DQa,0,1,[],[],[],"[['terrible', 74, 82]]",[],nicole,0,0,0,1,0,0,1,0,0
377,"Join us for @KRCG13 Live at Ten:
- MU student from Florida feels the impact of Hurricane Dorian while family is back at home 
- An update on the search for a teen driver who’s car was found in the Missouri River
- The latest on the West Texas mass shootings",0,0,[],[],"[['feels', 59, 64]]",[],[],nicole,0,0,1,0,0,0,1,0,0
378,"#FarmersProtest | “I have spent my life fighting injustice but this time I am not fighting injustice, I am fighting betrayal,” said Jai Karan, district secretary of the All India Krishak Khet Majdoor Sangathan.

@NidhiSuresh_ reports.

https://t.co/ukafm0M1zV",1,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
379,"Mexican government has offered boats, food and other types of hurricane aid to Texas, according to TX Governor Abbott",0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
380,"Why Covid-19 is worse than the flu, in one chart https://t.co/2hgbWhCijt",1,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
381,Shelter animals displaced by Hurricane Dorian arrive in Pittsburgh to find forever homes http://a.msn.com/03/en-us/AAGLgkh?ocid=st …,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
382,"Last night a far-right extremist group vandalized a statue of George Floyd in Brooklyn. A racist, loathsome, despicable act of hate.  

The City Cleanup Corps is repairing the statue right now and a hate crime investigation is underway. We will bring these cowards to justice. https://t.co/mTwzwIyG4z",0,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
383,College volleyball player killed in car crash while evacuating ahead of Hurricane Dorian: report https://ift.tt/2zWpTt4 ,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
384,We are getting some reports of flooding near Jonesboro High School. Please use caution when driving in the area. Turn around don't drown!,0,0,[],"[['!', 136, 137]]",[],[],[],nicole,1,0,0,0,0,0,1,0,0
385,"@Costco Thank you, thank you for being open during Hurricane Dorian.  I had to tow my car to Royal Palm Beach FL and they replaced my tire.  So grateful!",0,0,[],"[['!', 152, 153]]",[],[],[],nicole,1,0,0,0,0,0,1,0,0
386,"Hurricane prep consists of some food, water, beer, and a few cigars. Think il be good",0,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
387,"This cartoon is one of our all-time favorites. You ve gotta love the note from Bill on the pillow, and the Bernie Sanders voodoo doll on her nightstand is priceless ",1,1,[],[],[],"[['priceless', 155, 164]]",[],nicole,0,0,0,1,0,0,1,0,0
388,Intense Footage Of A Helicopter Fighting A Wildfire Feet Away From Cars In California http://on.digg.com/2PTKlV6¬†,0,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
389,Donald Trump: With fifty people dead and perhaps more ultimately and dozens more wounded we cannot afford to talk around issues anymore. We have to address these issues head on. I called for a ban after San Bernardino and it was met with great scorn and anger. And now many are saying although the pause is temporary we must find out what is going on. We have to do it. ,1,1,[],[],"[['cannot', 92, 98]]",[],[],nicole,0,0,1,0,0,0,1,0,0
390,"Hurricane Dorian’s forecast shifts, putting the Carolinas and Georgia in play along with Florida - CNN.  It’s insane how many poor people are here in harms way that can’t AFFORD Evac plans or to stock up on supplies. Not even gas money to run! Food! Water! https://apple.news/AukMIEMjTTf6IHM__wW0uRQ …",0,1,"[['AFFORD', 171, 177]]","[['!', 242, 243], ['!', 248, 249], ['!', 255, 256]]","[['can’t', 165, 170]]",[],[],nicole,1,1,1,0,0,0,1,0,0
391,Haitians scramble for shelter from powerful Hurricane Matthew http://dlvr.it/MNlYbJ ,0,0,[],[],[],"[['powerful', 35, 43]]",[],nicole,0,0,0,1,0,0,1,0,0
392,"#CampFire 9 have died and tens of thousands have been evacuated as fierce wildfires sweep across #California.
All who died were found in the same area of the town of Paradise-north. At least 4  perished in their cars trying to escape the fire. . 35 people reported missing. pic.twitter.com/WmexiULc5J",0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
393,It better not flood my car will be fucked,0,1,[],[],[],[],"[['fucked', 35, 41]]",nicole,0,0,0,0,1,0,1,0,0
394,"NEWS , BBCNEWS Hurricane Matthew: Family rescued from car rooftop http://bbc.in/2dX2hY7  WORLDNEWS",0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
395,Five dead in cars as California wildfires cause devastation https://noox.app/uk/3320160¬†,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
396,If you wanna smoke cigs that's your own problem but when your breath smells like an old ash tray.. that's fucking disgusting,1,1,[],[],[],"[['disgusting', 114, 124]]","[['fucking', 106, 113]]",nicole,0,0,0,1,1,0,1,0,0
397,Day two of Cross Florida Bike ride. So far hurricane Sandy has been kind to us. Little breezy this am. http://www.teamc2c.org ,0,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
398,I hope everyone in the path of hurricane dorian stays safe!!  Don’t hesitate to evacuate if need be and if you are staying inside please remember to stock up on food and water.  Sending love to everyone.,0,0,"[['!!', 58, 60]]",[],"[['hope', 2, 6]]",[],[],nicole,0,1,1,0,0,0,1,0,0
399,Hurricane Dorian: NASA team set to ride out storm at Kennedy Space Center https://www.paperspy.com/2019/09/03/hurricane-dorian-nasa-team-set-to-ride-out-storm-at-kennedy-space-center/ …,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
400,"Hurricane Dorian Smashes Houses & Cars, Knocks Trees On Destructive Land... https://youtu.be/sj7zcVvm-rY  via @YouTube",0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
401,i don't have a ride to or from work because Georgie Poo's car is not functioning after the intense flood.,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
402,Whenever I have a meltdown and need someone @Becca_Caitlyn99 is always like 'leaving in 5' and I don't know how I got so lucky #blessed,1,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
403,"US Army band plays Jana Gana Mana for Indian soldiers. Watch

https://t.co/YF9j8gz6zI https://t.co/Bdxr71f8wE",1,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
404,Norovirus outbreak confirmed at California wildfire shelter: https://nypost.com/2018/11/14/norovirus-outbreak-confirmed-at-california-wildfire-shelter/¬†‚Ä¶,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
405,Hurricane Matthew has passed; here's what to do next: That's part of the reason you shouldn't try to... http://bit.ly/2dzNVQL  #shelter,0,0,[],[],"[[""shouldn't"", 84, 93]]",[],[],nicole,0,0,1,0,0,0,1,0,0
406,California #wildfires seem to be getting worse. Smoke is Thicker everyday and ash is piling up on the cars... Everyone please stay safe!  pic.twitter.com/oO3uWOv777,0,1,[],"[['!', 135, 136]]","[['seem', 22, 26]]",[],[],nicole,1,0,1,0,0,0,1,0,0
407,"While trump was getting an ego rubdown in Kentucky, and listening to Kanye's drivel, Hurricane Michael's Survivors were wondering where's the food and FEMA?

Oh yeah, the ""Stable Genius"" snatched $10M from FEMA, too.
 …

via @GoogleNews https://lnkd.in/gWSUq5E ",0,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
408,"Live cam of Times Square in the blizzard. Lots of people, no cars. http://www.earthcam.com/usa/newyork/timessquare/?cam=tsrobo1¬†‚Ä¶ #jonasblizzard #Snowzilla",0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
409,"@jvargyas55 @RandyGallina and I have to piss badly and flood has to shit, it's an all around horrible ride",0,1,[],[],[],"[['horrible', 93, 101]]","[['shit', 68, 72]]",nicole,0,0,0,1,1,0,1,0,0
410,Crushed the gym then crushed a butterfinger flurry clearly my priorities are straight ??,1,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
411,USDA Offers Food Safety Tips for Areas Affected by Hurricane Michael https://www.fsis.usda.gov/wps/portal/fsis/newsroom/news-releases-statements-transcripts/news-release-archives-by-year/archive/2018/nr-101018-01 …,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
412,When hurricane Dorian coming at u and u tryna dodge all the cars flying at u,0,0,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
413,"So after these long tests, stuck in d building cuz of tornado and that also means no food from aunt! Just like yesterday! Fuckn tornado!!!",0,0,[],"[['!', 99, 100], ['!', 120, 121], ['!!!', 135, 138]]",[],[],"[['Fuckn', 122, 127]]",nicole,1,0,0,0,1,0,1,0,0
414,well hurricane Michael best stay away..our car is dead broke busted..cant leave damn state lol,0,0,[],[],"[['cant', 69, 73]]",[],"[['damn', 80, 84]]",nicole,0,0,1,0,1,0,1,0,0
415,This car is reallly nice but it was in the flood the guy wants 2500 for it water didnt go very high its an 05 sts... http://fb.me/QVdjM5No¬†,0,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
416,Drop off blankets & food @PicknPay for Cape flood victims. Its the right thing to do.,0,1,[],[],[],[],[],nicole,0,0,0,0,0,0,1,0,0
